,group1,group2,weight,group1_name,group2_name,num_members1,num_members2,category_name1,category_name2
1347,11077852,10178242,2,Sunday Assembly Nashville,Nashville Mobile Developers,918,1166,Religion & Beliefs,Tech
1348,11077852,20384452,1,Sunday Assembly Nashville,Thrills and Chills Book Club,918,105,Religion & Beliefs,Book Clubs
1349,11077852,14546632,1,Sunday Assembly Nashville,Nashville Machine Learning Meetup,918,451,Religion & Beliefs,Tech
1350,11077852,14649032,2,Sunday Assembly Nashville,Nashville Game Developers,918,516,Religion & Beliefs,Tech
1351,11077852,16062152,1,Sunday Assembly Nashville,Design Thinking Nashville,918,1026,Religion & Beliefs,Tech
1352,11077852,4705492,2,Sunday Assembly Nashville,"WOMEN ""Word of Mouth Entrepreneurial Networkers""",918,2307,Religion & Beliefs,Career & Business
1353,11077852,21747934,1,Sunday Assembly Nashville,Nashville Gay Men Explorer Group,918,274,Religion & Beliefs,LGBT
1354,11077852,21174496,2,Sunday Assembly Nashville,20's & 30's Women looking for girlfriends,918,2782,Religion & Beliefs,Socializing
1355,11077852,11184352,1,Sunday Assembly Nashville,Nashville Bitcoin Meetup,918,322,Religion & Beliefs,Career & Business
1356,11077852,8771812,1,Sunday Assembly Nashville,The Nashville Microsoft Azure Users Group,918,651,Religion & Beliefs,Tech
1357,11077852,25681644,1,Sunday Assembly Nashville,East Nashville Daytime Basketball,918,52,Religion & Beliefs,Sports & Recreation
1358,11077852,18361585,3,Sunday Assembly Nashville,Make Nashville Meetup,918,1684,Religion & Beliefs,Tech
1359,11077852,18243826,3,Sunday Assembly Nashville,Middle TN 40+ singles,918,2583,Religion & Beliefs,Singles
1360,11077852,1505523,2,Sunday Assembly Nashville,Strictly Belcourt,918,1729,Religion & Beliefs,Movies & Film
1361,11077852,14566132,1,Sunday Assembly Nashville,Nashville ADHD Adults,918,359,Religion & Beliefs,Support
1362,11077852,15297782,3,Sunday Assembly Nashville,Nashville Product Meetup,918,560,Religion & Beliefs,Tech
1363,11077852,2496252,1,Sunday Assembly Nashville,Oneness Nashville,918,874,Religion & Beliefs,New Age & Spirituality
1364,11077852,1358081,2,Sunday Assembly Nashville,Nashville Online Business Strategy Meetup,918,1447,Religion & Beliefs,Career & Business
1365,11077852,18562307,1,Sunday Assembly Nashville,Nashville Young Professionals Meetup,918,3210,Religion & Beliefs,Career & Business
1366,11077852,18456837,1,Sunday Assembly Nashville,Nashville Sailing,918,280,Religion & Beliefs,Outdoors & Adventure
1367,11077852,19728145,3,Sunday Assembly Nashville,Stepping Out Social Dance Meetup,918,1778,Religion & Beliefs,Dancing
1368,11077852,19262745,10,Sunday Assembly Nashville,Tennessee Americans United for Separation of Church & State,918,185,Religion & Beliefs,Movements & Politics
1369,11077852,19416348,2,Sunday Assembly Nashville,Bellevue Business Networking Meetup,918,298,Religion & Beliefs,Career & Business
1370,11077852,21651228,1,Sunday Assembly Nashville,Nashville Music Performance Playground,918,14,Religion & Beliefs,Music
1371,11077852,22643488,1,Sunday Assembly Nashville,Nashville Psychedelic Society,918,97,Religion & Beliefs,New Age & Spirituality
1372,11077852,1169709,1,Sunday Assembly Nashville,Nashville Filmmakers,918,1189,Religion & Beliefs,Movies & Film
1373,11077852,19997487,3,Sunday Assembly Nashville,Developer Launchpad Nashville,918,576,Religion & Beliefs,Tech
1374,11077852,1697586,1,Sunday Assembly Nashville,The Nashville Chinese Language and Culture Meetup Group,918,243,Religion & Beliefs,Language & Ethnic Identity
1375,11077852,1360698,2,Sunday Assembly Nashville,Nashville PHP User Group,918,1118,Religion & Beliefs,Tech
1376,11077852,1526075,2,Sunday Assembly Nashville,Nashville Area Gamer Association - NAGA,918,2730,Religion & Beliefs,Games
1377,11077852,22585660,1,Sunday Assembly Nashville,"Wine, Women, and the World",918,1035,Religion & Beliefs,Socializing
1378,11077852,1078077,1,Sunday Assembly Nashville,PROVIDENT LIVING & SELF-RELIANCE,918,777,Religion & Beliefs,Education & Learning
1379,11077852,19108156,1,Sunday Assembly Nashville,Nashville Startup Founder 101,918,1199,Religion & Beliefs,Career & Business
1380,11077852,20757821,1,Sunday Assembly Nashville,Never Bored in Nashville,918,1872,Religion & Beliefs,Music
1381,11077852,23040833,1,Sunday Assembly Nashville,Franklin Death Cafe,918,31,Religion & Beliefs,Socializing
1382,11077852,1354051,1,Sunday Assembly Nashville,Nashville Amnesty International,918,577,Religion & Beliefs,Community & Environment
1383,11077852,7151442,2,Sunday Assembly Nashville,Nashville Mobile .NET Developers,918,372,Religion & Beliefs,Tech
1384,11077852,5282132,3,Sunday Assembly Nashville,One Dharma Nashville Meditation Group,918,1191,Religion & Beliefs,New Age & Spirituality
1385,11077852,19266390,1,Sunday Assembly Nashville,Nashville Networking Business Luncheon,918,1444,Religion & Beliefs,Career & Business
1386,11077852,1371991,2,Sunday Assembly Nashville,The Joy of Dining Out with Friends Meetup,918,2032,Religion & Beliefs,Food & Drink
1387,11077852,18506072,8,Sunday Assembly Nashville,20s in Nashville,918,3811,Religion & Beliefs,Socializing
1388,11077852,18779992,1,Sunday Assembly Nashville,Nashville API Developers,918,552,Religion & Beliefs,Tech
1389,11077852,20377949,1,Sunday Assembly Nashville,Nashville Comedy Meetup,918,326,Religion & Beliefs,Socializing
1390,11077852,18286946,1,Sunday Assembly Nashville,Dine and Unwind in East Nashville,918,2667,Religion & Beliefs,Food & Drink
1391,11077852,20129636,1,Sunday Assembly Nashville,Nashville Classic and Contemporary Fiction Group (for women),918,112,Religion & Beliefs,Book Clubs
1392,11077852,11625832,1,Sunday Assembly Nashville,PyNash,918,1442,Religion & Beliefs,Tech
1393,11077852,1786237,1,Sunday Assembly Nashville,Nashville Pick-a-Flick,918,868,Religion & Beliefs,Movies & Film
1394,11077852,3173762,1,Sunday Assembly Nashville,Nashville Java Users' Group,918,1041,Religion & Beliefs,Tech
1395,11077852,1187715,7,Sunday Assembly Nashville,What the Pho!,918,1889,Religion & Beliefs,Food & Drink
1396,11077852,16487812,4,Sunday Assembly Nashville,Code for Nashville,918,1763,Religion & Beliefs,Tech
1397,11077852,21755271,1,Sunday Assembly Nashville,Williamson County Democratic Party Events,918,88,Religion & Beliefs,Movements & Politics
1398,11077852,21686664,1,Sunday Assembly Nashville,Gallatin Makerspace,918,118,Religion & Beliefs,Tech
1399,11077852,10426762,1,Sunday Assembly Nashville,Women 'n' Wine of Green Hills,918,401,Religion & Beliefs,Career & Business
1400,11077852,14396812,2,Sunday Assembly Nashville,Nashville Faith & Skepticism Meetup,918,50,Religion & Beliefs,Religion & Beliefs
1401,11077852,11862932,1,Sunday Assembly Nashville,Nashville Linux Users Group,918,564,Religion & Beliefs,Tech
1402,11077852,19249559,1,Sunday Assembly Nashville,Climb Nashville Meetup,918,933,Religion & Beliefs,Outdoors & Adventure
1403,11077852,22730657,1,Sunday Assembly Nashville,Her Heart Project,918,490,Religion & Beliefs,Health & Wellbeing
1404,11077852,19218850,1,Sunday Assembly Nashville,Greater Nashville Healthcare Analytics,918,764,Religion & Beliefs,Tech
1405,11077852,20336043,4,Sunday Assembly Nashville,Nashville Ladies Volunteering and Having Fun,918,1639,Religion & Beliefs,Socializing
1406,11077852,23723436,2,Sunday Assembly Nashville,Donelson Networking Group,918,87,Religion & Beliefs,Socializing
1407,11077852,18589616,3,Sunday Assembly Nashville,Agile Nashville User Group,918,862,Religion & Beliefs,Tech
1408,11077852,17467312,1,Sunday Assembly Nashville,NashMicro - The Nashville Microcontroller Makers Group,918,646,Religion & Beliefs,Tech
1409,11077852,405938,1,Sunday Assembly Nashville,MTRAS ~ MidTn Robotic Arts Society,918,525,Religion & Beliefs,Tech
1410,11077852,23112117,1,Sunday Assembly Nashville,"Philosophy, Science, Religion and Ethics.",918,74,Religion & Beliefs,Education & Learning
1411,11077852,18476981,1,Sunday Assembly Nashville,Drink-n-Draw,918,2514,Religion & Beliefs,Arts & Culture
1412,11077852,9376702,2,Sunday Assembly Nashville,Nashville Women Programmers,918,1091,Religion & Beliefs,Tech
1413,11077852,18180033,1,Sunday Assembly Nashville,Nashville Chess and Chat Meetup,918,257,Religion & Beliefs,Games
1414,11077852,16067522,1,Sunday Assembly Nashville,Urban League Young Professionals of Middle Tennessee,918,1198,Religion & Beliefs,Language & Ethnic Identity
1415,11077852,25717708,1,Sunday Assembly Nashville,"RfR - Nashville, TN",918,43,Religion & Beliefs,Religion & Beliefs
1416,11077852,1751502,1,Sunday Assembly Nashville,Women 'n' Wine of Williamson County,918,959,Religion & Beliefs,Career & Business
1417,11077852,6284242,1,Sunday Assembly Nashville,All Things Gardening,918,293,Religion & Beliefs,Community & Environment
1418,11077852,18616278,3,Sunday Assembly Nashville,Franklin Developer Lunch & Learn,918,629,Religion & Beliefs,Tech
1419,11077852,1349592,1,Sunday Assembly Nashville,Board Game Lovers Meetup,918,2261,Religion & Beliefs,Games
1420,11077852,1622500,1,Sunday Assembly Nashville,Boost Nashville - The Business Networking Group!,918,799,Religion & Beliefs,Career & Business
1421,11077852,22197221,3,Sunday Assembly Nashville,Team Green Adventures,918,1812,Religion & Beliefs,Outdoors & Adventure
1422,11077852,1642477,2,Sunday Assembly Nashville,"Movie Lovers:  New, Classic, and Foreign Films Meetup",918,875,Religion & Beliefs,Movies & Film
1423,11077852,19828207,1,Sunday Assembly Nashville,Nashville Purely Social and Super-Awesome Social Group,918,1441,Religion & Beliefs,Socializing
1424,11077852,19094001,1,Sunday Assembly Nashville,Middle Tennessee Entrepreneurs MasterMind Meetup,918,366,Religion & Beliefs,Career & Business
1425,11077852,10016242,2,Sunday Assembly Nashville,NashJS,918,1975,Religion & Beliefs,Tech
1426,11077852,16548342,1,Sunday Assembly Nashville,Piano Music Lovers of Nashville,918,88,Religion & Beliefs,Music
1427,11077852,47094,1,Sunday Assembly Nashville,The Greater Nashville RPG and Board Gamers Group,918,2375,Religion & Beliefs,Games
1428,11077852,18256892,1,Sunday Assembly Nashville,Nashville Holistic Association,918,549,Religion & Beliefs,Health & Wellbeing
1429,11077852,18414590,1,Sunday Assembly Nashville,Women 'n' Wine of Nashville,918,690,Religion & Beliefs,Career & Business
1430,11077852,19654655,1,Sunday Assembly Nashville,Nashville Music Programmers,918,516,Religion & Beliefs,Tech
1431,21747934,19262745,1,Nashville Gay Men Explorer Group,Tennessee Americans United for Separation of Church & State,274,185,LGBT,Movements & Politics
1432,21747934,22643488,1,Nashville Gay Men Explorer Group,Nashville Psychedelic Society,274,97,LGBT,New Age & Spirituality
1433,21747934,23053409,3,Nashville Gay Men Explorer Group,Nashville LGBT Game Night Meetup,274,296,LGBT,LGBT
1434,21747934,22422502,1,Nashville Gay Men Explorer Group,Conscious Transformation - Nashville,274,387,LGBT,Health & Wellbeing
1435,21747934,1505523,1,Nashville Gay Men Explorer Group,Strictly Belcourt,274,1729,LGBT,Movies & Film
1436,21747934,22130047,1,Nashville Gay Men Explorer Group,"Nashville Metaphysical, New Age, and Psychic Meetup",274,285,LGBT,New Age & Spirituality
1437,11184352,1358081,1,Nashville Bitcoin Meetup,Nashville Online Business Strategy Meetup,322,1447,Career & Business,Career & Business
1438,11184352,16954142,1,Nashville Bitcoin Meetup,Network Middle Tennessee,322,1084,Career & Business,Career & Business
1439,11184352,18850080,1,Nashville Bitcoin Meetup,NashReact,322,438,Career & Business,Tech
1440,11184352,25521445,2,Nashville Bitcoin Meetup,Nashville: CryptoCurrency University,322,104,Career & Business,Tech
1441,11184352,1274150,1,Nashville Bitcoin Meetup,Unity of Nashville Spirituality Meetup Group,322,1187,Career & Business,New Age & Spirituality
1442,11184352,11294262,1,Nashville Bitcoin Meetup,Let's Talk Franklin Toastmasters Club,322,608,Career & Business,Career & Business
1443,11184352,18677333,1,Nashville Bitcoin Meetup,Enneagram Nashville,322,54,Career & Business,New Age & Spirituality
1444,11184352,19266390,1,Nashville Bitcoin Meetup,Nashville Networking Business Luncheon,322,1444,Career & Business,Career & Business
1445,11184352,18506072,1,Nashville Bitcoin Meetup,20s in Nashville,322,3811,Career & Business,Socializing
1446,11184352,16477792,1,Nashville Bitcoin Meetup,Nashville .NET User Group,322,1371,Career & Business,Tech
1447,11184352,5618532,1,Nashville Bitcoin Meetup,Nashville Salesforce Admins & Developers Group,322,501,Career & Business,Tech
1448,11184352,19827046,1,Nashville Bitcoin Meetup,Nashville Hydroponics / Aquaponics Meetup,322,429,Career & Business,Community & Environment
1449,11184352,7130232,2,Nashville Bitcoin Meetup,Nashville Software Beginners,322,1308,Career & Business,Tech
1450,11184352,929402,1,Nashville Bitcoin Meetup,Paddle Adventures Unlimited,322,6331,Career & Business,Outdoors & Adventure
1451,11184352,23398017,1,Nashville Bitcoin Meetup,Nashville Artificial Intelligence Society,322,154,Career & Business,Tech
1452,11184352,1776274,2,Nashville Bitcoin Meetup,"Nashville SEO & Internet Marketing, Over 1,600 Members!",322,1649,Career & Business,Career & Business
1453,11184352,11862932,1,Nashville Bitcoin Meetup,Nashville Linux Users Group,322,564,Career & Business,Tech
1454,11184352,252576,1,Nashville Bitcoin Meetup,Real Estate Investors of Nashville Meetup Group,322,1035,Career & Business,Career & Business
1455,11184352,26090658,1,Nashville Bitcoin Meetup,Grace Business Networking Group,322,20,Career & Business,Career & Business
1456,11184352,21837219,1,Nashville Bitcoin Meetup,All Things Angular,322,302,Career & Business,Tech
1457,11184352,23594916,8,Nashville Bitcoin Meetup,Ethereum Nashville,322,198,Career & Business,Tech
1458,11184352,18801828,1,Nashville Bitcoin Meetup,"SCORE Nashville Events, Networking and Workshops",322,727,Career & Business,Career & Business
1459,11184352,3376042,1,Nashville Bitcoin Meetup,Mastermind Business Networkers,322,605,Career & Business,Career & Business
1460,11184352,20583850,1,Nashville Bitcoin Meetup,"GREEN Investment Club, Nashville",322,71,Career & Business,Career & Business
1461,11184352,6707902,1,Nashville Bitcoin Meetup,Data Science Nashville,322,1046,Career & Business,Tech
1462,11184352,9376702,1,Nashville Bitcoin Meetup,Nashville Women Programmers,322,1091,Career & Business,Tech
1463,11184352,10178242,1,Nashville Bitcoin Meetup,Nashville Mobile Developers,322,1166,Career & Business,Tech
1464,11184352,14649032,1,Nashville Bitcoin Meetup,Nashville Game Developers,322,516,Career & Business,Tech
1465,11184352,16062152,1,Nashville Bitcoin Meetup,Design Thinking Nashville,322,1026,Career & Business,Tech
1466,11184352,14546632,1,Nashville Bitcoin Meetup,Nashville Machine Learning Meetup,322,451,Career & Business,Tech
1467,11184352,1498076,1,Nashville Bitcoin Meetup,Christian Business Leaders Roundtable | CEO Fellowship,322,887,Career & Business,Career & Business
1468,11184352,10016242,2,Nashville Bitcoin Meetup,NashJS,322,1975,Career & Business,Tech
1469,11184352,18243826,1,Nashville Bitcoin Meetup,Middle TN 40+ singles,322,2583,Career & Business,Singles
1470,21174496,2520612,5,20's & 30's Women looking for girlfriends,The Nashville Girly Book Club,2782,1770,Socializing,Book Clubs
1471,21174496,8548902,1,20's & 30's Women looking for girlfriends,20/30 something couples in Nashville!~,2782,398,Socializing,Socializing
1472,21174496,18955830,24,20's & 30's Women looking for girlfriends,Eat Love Nash,2782,5008,Socializing,Socializing
1473,21174496,11294262,1,20's & 30's Women looking for girlfriends,Let's Talk Franklin Toastmasters Club,2782,608,Socializing,Career & Business
1474,21174496,20181560,7,20's & 30's Women looking for girlfriends,Tails of the Trail,2782,1241,Socializing,Pets & Animals
